,Key,Quantità_x,Quantità_y,Differenza
3816,Crema solida gambe e corpo UP! - Pepe Rosa & Zenzero (80 ml)__LASAPONARIA E-COMMERCE__ITALIA,332.0,8.778174141574671e-06,37821076.98542926
3819,Crema solida gambe e corpo UP! - Pepe Rosa & Zenzero (80 ml)__NEGOZI AL DETTAGLIO__ITALIA,2569.0,222.67429136507198,11.537030091130518
3822,Crema solida gambe e corpo UP! - Pepe Rosa & Zenzero (80 ml)__PRIVATE LABEL__ITALIA,102.0,0.0007009569889669124,145515.34773956687
3826,Crema solida glow PINK MOON -  Murumuru & Rosa (80 ml)__BIOSTORIE__ITALIA,933.0,310.0606112090396,3.009089082169748
3830,Crema solida glow PINK MOON -  Murumuru & Rosa (80 ml)__DISTRIBUTORI__ITALIA,400.0,0.0,inf
3840,Crema solida glow PINK MOON -  Murumuru & Rosa (80 ml)__LASAPONARIA E-COMMERCE__ITALIA,370.0,59.80121233685777,6.187165536307277
3844,Crema solida glow PINK MOON -  Murumuru & Rosa (80 ml)__NEGOZI AL DETTAGLIO__ITALIA,3057.0,408.8804987489618,7.476512108925229
3852,Crema solida mani e corpo COCCOLA - Karitè & Cacao (80 ml)__BIOSTORIE__ITALIA,1139.0,174.1248765309419,6.541282455971191
3856,Crema solida mani e corpo COCCOLA - Karitè & Cacao (80 ml)__DISTRIBUTORI__ITALIA,433.0,0.0,inf
3866,Crema solida mani e corpo COCCOLA - Karitè & Cacao (80 ml)__LASAPONARIA E-COMMERCE__ITALIA,638.0,113.19262739857919,5.636409496472279
3869,Crema solida mani e corpo COCCOLA - Karitè & Cacao (80 ml)__NEGOZI AL DETTAGLIO__ITALIA,3470.0,749.5029098301356,4.62973519447233
3872,Crema solida mani e corpo COCCOLA - Karitè & Cacao (80 ml)__PRIVATE LABEL__ITALIA,133.0,41.813564821759236,3.1807859618510337
3885,Crema solida mani e corpo KEEP CALM - Buriti & Bergamotto (80 ml)__LASAPONARIA E-COMMERCE__ITALIA,374.0,91.22591886663444,4.099712062607562
3888,Crema solida mani e corpo KEEP CALM - Buriti & Bergamotto (80 ml)__NEGOZI AL DETTAGLIO__ITALIA,2882.0,313.4844065516093,9.19343973661265
3895,Crema solida piedi e corpo EVEREST - Arnica & Ginepro (80 ml)__BIOSTORIE__ITALIA,798.0,214.32357898287952,3.7233420783055577
3901,Crema solida piedi e corpo EVEREST - Arnica & Ginepro (80 ml)__LASAPONARIA E-COMMERCE__ITALIA,304.0,5.565105075493505e-07,546261024.5019349
3904,Crema solida piedi e corpo EVEREST - Arnica & Ginepro (80 ml)__NEGOZI AL DETTAGLIO__ITALIA,2452.0,371.33634119681,6.603178110974138
3945,Crema viso idratante - ALOE VERA E ARGAN (50 ml)__DISTRIBUTORI__ITALIA,532.0,57.154164309520816,9.30815814432928
3947,Crema viso idratante - ALOE VERA E ARGAN (50 ml)__DISTRIBUTORI__REPUBBLICA CECA,200.0,0.0,inf
3954,Crema viso idratante - ALOE VERA E ARGAN (50 ml)__GAS__ITALIA,318.0,39.2399823453332,8.103979181270443
3956,Crema viso idratante - ALOE VERA E ARGAN (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,1666.0,116.03188013763528,14.35812294021105
3967,Crema viso idratante - ALOE VERA E ARGAN (50 ml)__PRIVATE LABEL__ITALIA,284.0,48.02059013375143,5.914129734952792
3975,Crema viso idratante Melissa (50 ml)__DISTRIBUTORI__ITALIA,929.0,137.19781852560988,6.771244688752754
3976,Crema viso idratante Melissa (50 ml)__DISTRIBUTORI__PORTOGALLO,175.0,0.0,inf
3977,Crema viso idratante Melissa (50 ml)__DISTRIBUTORI__REPUBBLICA CECA,375.0,0.0,inf
3990,Crema viso idratante Melissa (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,3463.0,0.0017261455477647406,2006203.9406146174
4007,Crema viso idratante Melissa (50 ml)__PRIVATE LABEL__ITALIA,405.0,2.3936096640344178,169.20052007033362
4008,Crema viso idratante Melissa (50 ml)__STRUTTURA RICETTIVA__AUSTRIA,121.0,7.602145260890955,15.91655984561114
4009,Crema viso idratante Melissa (50 ml)__STRUTTURA RICETTIVA__ITALIA,195.0,12.781683263346501,15.256206556079617
4015,Crema viso no-age Melagrana (50 ml)__CATENA DI NEGOZI__ITALIA,521.0,61.70350719822314,8.443604321003702
4017,Crema viso no-age Melagrana (50 ml)__DISTRIBUTORI__PORTOGALLO,210.0,0.0,inf
4018,Crema viso no-age Melagrana (50 ml)__DISTRIBUTORI__REPUBBLICA CECA,265.0,0.0,inf
4026,Crema viso no-age Melagrana (50 ml)__GAS__ITALIA,519.0,118.40629682014523,4.383212835279712
4029,Crema viso no-age Melagrana (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,3504.0,3.2668616600766156,1072.58903638969
4043,Crema viso no-age Melagrana (50 ml)__PRIVATE LABEL__ITALIA,540.0,93.487766171403,5.776156839708304
4044,Crema viso no-age Melagrana (50 ml)__STRUTTURA RICETTIVA__AUSTRIA,164.0,3.5999996789666557,45.555559618014904
4045,Crema viso no-age Melagrana (50 ml)__STRUTTURA RICETTIVA__ITALIA,159.0,11.3429513435947,14.017515828434403
4050,Crema viso nutriente Argan e Karitè (50 ml)__DISTRIBUTORI__ITALIA,340.0,40.0,8.5
4051,Crema viso nutriente Argan e Karitè (50 ml)__DISTRIBUTORI__REPUBBLICA CECA,240.0,0.0,inf
4058,Crema viso nutriente Argan e Karitè (50 ml)__GAS__ITALIA,248.0,66.6445639936253,3.721233738189386
4060,Crema viso nutriente Argan e Karitè (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,1352.0,14.360527719294877,94.14695799677654
4067,Crema viso nutriente Argan e Karitè (50 ml)__PRIVATE LABEL__ITALIA,224.0,18.679680765578738,11.991639622277024
4074,Crema viso nutriente mirtilla (50 ml)__CATENA DI NEGOZI__ITALIA,141.0,9.60000000000001,14.687499999999984
4075,Crema viso nutriente mirtilla (50 ml)__DISTRIBUTORI__ITALIA,878.0,174.25057346481987,5.038720863534277
4077,Crema viso nutriente mirtilla (50 ml)__DISTRIBUTORI__REPUBBLICA CECA,415.0,0.0,inf
4085,Crema viso nutriente mirtilla (50 ml)__GAS__ITALIA,262.0,49.210909594421544,5.324022704707328
4087,Crema viso nutriente mirtilla (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,3026.0,451.4992258355056,6.702115589235717
4101,Crema viso nutriente mirtilla (50 ml)__PRIVATE LABEL__ITALIA,371.0,9.038326433794002e-09,41047422077.26016
4102,Crema viso nutriente mirtilla (50 ml)__STRUTTURA RICETTIVA__AUSTRIA,172.0,16.4999999648939,10.424242446421486
4109,Crema viso protettiva anti-age SPF 30 (40 ml)__DISTRIBUTORI__CINA,368.0,0.0,inf
4110,Crema viso protettiva anti-age SPF 30 (40 ml)__DISTRIBUTORI__ITALIA,383.0,0.0,inf
4112,Crema viso protettiva anti-age SPF 30 (40 ml)__DISTRIBUTORI__REPUBBLICA CECA,922.0,0.0,inf
4116,Crema viso protettiva anti-age SPF 30 (40 ml)__E-RETAILERS__ITALIA,439.0,101.69011625992674,4.317037054789933
4120,Crema viso protettiva anti-age SPF 30 (40 ml)__GAS__ITALIA,132.0,40.158058748493325,3.2870114769915877
4124,Crema viso protettiva anti-age SPF 30 (40 ml)__LASAPONARIA E-COMMERCE__ITALIA,321.0,11.907193062390792,26.958494610613783
4155,Cristalli vegetali - ARGAN BIO E LINO (50 ml)__E-RETAILERS__AUSTRIA,121.0,15.435274176406976,7.839186956908749
4160,Cristalli vegetali - ARGAN BIO E LINO (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,1263.0,0.0022473798863661076,561987.7652470242
4174,Cristalli vegetali - ARGAN BIO E LINO (50 ml)__PRIVATE LABEL__ITALIA,153.0,8.599999970250336,17.790697735961313
4191,DISPENSER PP NERO H 140 mm__BIOSTORIE__ITALIA,267.0,59.64040284982474,4.476830927388423
4196,DISPENSER PP NERO H 140 mm__LASAPONARIA E-COMMERCE__ITALIA,236.0,8.857615897040349,26.643738308731155
4206,DIY Cream (250 ml)__DISTRIBUTORI__ITALIA,553.0,3.487890661662163,158.54854800306913
4211,DIY Cream (250 ml)__GAS__ITALIA,153.0,18.368068622309238,8.32967271333968
4213,DIY Cream (250 ml)__LASAPONARIA E-COMMERCE__ITALIA,1740.0,6.092127979830174,285.6144857364774
4222,DIY Cream (250 ml)__PRIVATE LABEL__ITALIA,101.0,24.954187326847592,4.047416919537852
4231,DIY Soap (500 ml)__LASAPONARIA E-COMMERCE__ITALIA,385.0,119.20000010539067,3.2298657689563948
4246,Deep pure - Gel detergente viso purificante (100 ml)__DISTRIBUTORI__ITALIA,408.0,79.01332211094493,5.163686187338323
4249,Deep pure - Gel detergente viso purificante (100 ml)__DISTRIBUTORI__REPUBBLICA CECA,241.0,0.0,inf
4255,Deep pure - Gel detergente viso purificante (100 ml)__E-RETAILERS__GRAN BRETAGNA,108.0,0.0,inf
4262,Deep pure - Gel detergente viso purificante (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,2635.0,44.68735017016332,58.965232665760674
4275,Deep pure - Gel detergente viso purificante (100 ml)__PRIVATE LABEL__GRAN BRETAGNA,192.0,4.2265221944209456e-131,4.542742026847559e+132
4279,Deep pure - Gel detergente viso purificante (100 ml)__STRUTTURA RICETTIVA__AUSTRIA,106.0,4.587055758442532e-06,23108504.797419503
4280,Deep pure - Gel detergente viso purificante (100 ml)__STRUTTURA RICETTIVA__ITALIA,101.0,0.0,inf
4287,Dentifricio Lenitivo Bimbi Fragola (75 ml)__DISTRIBUTORI__AUSTRIA,160.0,0.0,inf
4288,Dentifricio Lenitivo Bimbi Fragola (75 ml)__DISTRIBUTORI__BULGARIA,110.0,25.74492264057697,4.272687144401331
4289,Dentifricio Lenitivo Bimbi Fragola (75 ml)__DISTRIBUTORI__CINA,140.0,0.0,inf
4290,Dentifricio Lenitivo Bimbi Fragola (75 ml)__DISTRIBUTORI__ITALIA,1279.0,179.14530663928545,7.139455808213305
4291,Dentifricio Lenitivo Bimbi Fragola (75 ml)__DISTRIBUTORI__PORTOGALLO,230.0,0.0,inf
4303,Dentifricio Lenitivo Bimbi Fragola (75 ml)__GAS__ITALIA,341.0,97.68228423866185,3.490909356366535
4306,Dentifricio Lenitivo Bimbi Fragola (75 ml)__LASAPONARIA E-COMMERCE__ITALIA,2485.0,2.230147916712991,1114.2758654603658
4322,Dentifricio Lenitivo Bimbi Fragola (75 ml)__PRIVATE LABEL__ITALIA,267.0,1.4998180318891183e-05,17802159.616903402
4330,Dentifricio Protettivo Limone & Zenzero (75 ml)__CATENA DI NEGOZI__ITALIA,820.0,188.86518063874328,4.341721418562991
4331,Dentifricio Protettivo Limone & Zenzero (75 ml)__DISTRIBUTORI__AUSTRIA,210.0,0.0,inf
4335,Dentifricio Protettivo Limone & Zenzero (75 ml)__DISTRIBUTORI__ITALIA,1979.0,371.81237472398624,5.322577016079964
4336,Dentifricio Protettivo Limone & Zenzero (75 ml)__DISTRIBUTORI__PORTOGALLO,200.0,0.0,inf
4345,Dentifricio Protettivo Limone & Zenzero (75 ml)__GAS__ITALIA,681.0,174.50080058695698,3.9025608920381147
4347,Dentifricio Protettivo Limone & Zenzero (75 ml)__LASAPONARIA E-COMMERCE__ITALIA,2780.0,1.842411631543802,1508.8919068919304
4361,Dentifricio Protettivo Limone & Zenzero (75 ml)__PRIVATE LABEL__ITALIA,335.0,4.027771000772507,83.17255373648318
4370,Dentifricio WonderWhite Menta & Carbone (75 ml)__DISTRIBUTORI__AUSTRIA,375.0,0.0,inf
4372,Dentifricio WonderWhite Menta & Carbone (75 ml)__DISTRIBUTORI__CINA,187.0,0.0,inf
4375,Dentifricio WonderWhite Menta & Carbone (75 ml)__DISTRIBUTORI__PORTOGALLO,235.0,0.0,inf
4387,Dentifricio WonderWhite Menta & Carbone (75 ml)__GAS__ITALIA,1233.0,349.59249272131484,3.526963609550141
4392,Dentifricio WonderWhite Menta & Carbone (75 ml)__LASAPONARIA E-COMMERCE__ITALIA,9646.0,4.04690037054012,2383.5526246752142
4409,Dentifricio WonderWhite Menta & Carbone (75 ml)__PRIVATE LABEL__ITALIA,443.0,0.003242267051655778,136632.79209951765
4410,Dentifricio WonderWhite Menta & Carbone (75 ml)__STRUTTURA RICETTIVA__AUSTRIA,132.0,0.0023073728680587224,57207.91893988788
4411,Dentifricio WonderWhite Menta & Carbone (75 ml)__STRUTTURA RICETTIVA__ITALIA,314.0,7.062365172664628,44.461025778638394
4418,Detergente corpo Iris e Zenzero - Succo di fiori (200 ml)__DISTRIBUTORI__ITALIA,616.0,54.0,11.407407407407407
4419,Detergente corpo Iris e Zenzero - Succo di fiori (200 ml)__DISTRIBUTORI__REPUBBLICA CECA,648.0,0.0,inf
4420,Detergente corpo Iris e Zenzero - Succo di fiori (200 ml)__DISTRIBUTORI__ROMANIA,137.0,0.0,inf
4421,Detergente corpo Iris e Zenzero - Succo di fiori (200 ml)__E-RETAILERS__AUSTRIA,108.0,0.0,inf
4431,Detergente corpo Iris e Zenzero - Succo di fiori (200 ml)__GAS__ITALIA,133.0,12.55747653890022,10.59129989914742
4433,Detergente corpo Iris e Zenzero - Succo di fiori (200 ml)__LASAPONARIA E-COMMERCE__ITALIA,1500.0,9.59479975243293e-08,15633468531.947721
4443,Detergente corpo Iris e Zenzero - Succo di fiori (200 ml)__PRIVATE LABEL__ITALIA,213.0,64.76474929699162,3.2888261332294544
4451,Detergente corpo Vaniglia e Carota - Dolce Schiuma (200 ml)__DISTRIBUTORI__ITALIA,621.0,54.0,11.5
4452,Detergente corpo Vaniglia e Carota - Dolce Schiuma (200 ml)__DISTRIBUTORI__ROMANIA,137.0,0.0,inf
4460,Detergente corpo Vaniglia e Carota - Dolce Schiuma (200 ml)__GAS__ITALIA,144.0,25.35335510180034,5.679721655055215
4462,Detergente corpo Vaniglia e Carota - Dolce Schiuma (200 ml)__LASAPONARIA E-COMMERCE__ITALIA,1772.0,2.5930775781426654,683.3578813593476
4473,Detergente corpo Vaniglia e Carota - Dolce Schiuma (200 ml)__PRIVATE LABEL__ITALIA,220.0,47.37393789492387,4.643903584455305
4482,Detergente intimo - bardana e calendula (200 ml)__DISTRIBUTORI__BULGARIA,222.0,28.80000000000009,7.708333333333309
4484,Detergente intimo - bardana e calendula (200 ml)__DISTRIBUTORI__PORTOGALLO,284.0,0.0,inf
4486,Detergente intimo - bardana e calendula (200 ml)__DISTRIBUTORI__ROMANIA,496.0,0.0,inf
4495,Detergente intimo - bardana e calendula (200 ml)__GAS__ITALIA,506.0,145.90970066122213,3.4678982802853335
4498,Detergente intimo - bardana e calendula (200 ml)__LASAPONARIA E-COMMERCE__ITALIA,2764.0,0.0010440019262411499,2647504.69374283
4510,Detergente intimo - bardana e calendula (200 ml)__PRIVATE LABEL__ITALIA,587.0,25.924989424337934,22.64224645927664
4518,Detergente viso solido lenitivo - No Stress (70 g)__DISTRIBUTORI__ITALIA,795.0,0.0,inf
4526,Detergente viso solido lenitivo - No Stress (70 g)__GAS__ITALIA,166.0,14.586890749250415,11.380081118968437
4528,Detergente viso solido lenitivo - No Stress (70 g)__LASAPONARIA E-COMMERCE__ITALIA,1916.0,1.871100713335705e-18,1.0239961891651737e+21
4539,Detergente viso solido lenitivo - No Stress (70 g)__PRIVATE LABEL__ITALIA,221.0,7.334028751611045,30.133506083058858
4546,Detergente viso solido purificante - Bye Bye Impurità (70 g)__CATENA DI NEGOZI__ITALIA,159.0,9.60000000000001,16.562499999999982
4547,Detergente viso solido purificante - Bye Bye Impurità (70 g)__DISTRIBUTORI__ITALIA,1005.0,0.0,inf
4549,Detergente viso solido purificante - Bye Bye Impurità (70 g)__DISTRIBUTORI__REPUBBLICA CECA,1020.0,0.0,inf
4550,Detergente viso solido purificante - Bye Bye Impurità (70 g)__DISTRIBUTORI__ROMANIA,157.0,25.0,6.28
4558,Detergente viso solido purificante - Bye Bye Impurità (70 g)__GAS__ITALIA,249.0,32.52260322003652,7.6562136897638045
4561,Detergente viso solido purificante - Bye Bye Impurità (70 g)__LASAPONARIA E-COMMERCE__ITALIA,2272.0,0.3750909855235842,6057.197020686986
4590,Doccia Shampoo All in One (200 ml)__DISTRIBUTORI__ITALIA,631.0,54.0,11.685185185185185
4591,Doccia Shampoo All in One (200 ml)__DISTRIBUTORI__PORTOGALLO,154.0,0.0,inf
4592,Doccia Shampoo All in One (200 ml)__DISTRIBUTORI__REPUBBLICA CECA,1242.0,0.0,inf
4593,Doccia Shampoo All in One (200 ml)__DISTRIBUTORI__ROMANIA,160.0,0.0,inf
4594,Doccia Shampoo All in One (200 ml)__DISTRIBUTORI__SPAGNA,216.0,0.0,inf
4595,Doccia Shampoo All in One (200 ml)__E-RETAILERS__AUSTRIA,217.0,5.445927048782895,39.846292110816485
4604,Doccia Shampoo All in One (200 ml)__LASAPONARIA E-COMMERCE__ITALIA,2293.0,479.1993646937347,4.785064774586042
4614,Doccia Shampoo All in One (200 ml)__PRIVATE LABEL__ITALIA,273.0,67.74798297262559,4.0296402641287346
4620,"Doccia Shampoo barca, mare e camping - Amico del Mare (150 ml)__BIOSTORIE__ITALIA",1717.0,538.91072555299,3.1860564627622554
4622,"Doccia Shampoo barca, mare e camping - Amico del Mare (150 ml)__CATENA DI NEGOZI__ITALIA",252.0,0.0,inf
4624,"Doccia Shampoo barca, mare e camping - Amico del Mare (150 ml)__DISTRIBUTORI__ITALIA",707.0,0.0,inf
4629,"Doccia Shampoo barca, mare e camping - Amico del Mare (150 ml)__GAS__ITALIA",172.0,34.11584130317922,5.041646151167068
4635,"Doccia Shampoo barca, mare e camping - Amico del Mare (150 ml)__NEGOZI AL DETTAGLIO__ITALIA",4061.0,1127.1043217945373,3.6030382649355945
4644,Doccia shampoo semi di lino (100 g)__BIOSTORIE__ITALIA,571.0,44.93575927195116,12.707029084438268
4649,Doccia shampoo semi di lino (100 g)__DISTRIBUTORI__ITALIA,868.0,27.780914038192623,31.244472331136823
4650,Doccia shampoo semi di lino (100 g)__DISTRIBUTORI__REPUBBLICA CECA,240.0,0.0,inf
4651,Doccia shampoo semi di lino (100 g)__DISTRIBUTORI__ROMANIA,131.0,0.0,inf
4662,Doccia shampoo semi di lino (100 g)__LASAPONARIA E-COMMERCE__ITALIA,2098.0,3.774533878732152,555.8302210032642
4667,Doccia shampoo semi di lino (100 g)__NEGOZI AL DETTAGLIO__ITALIA,2825.0,247.97074752855198,11.392472814458579
4673,Doccia shampoo semi di lino (100 g)__PRIVATE LABEL__ITALIA,137.0,35.84581929256836,3.8219240821872686
4678,Dopopuntura - stop al prurito (9 ml)__BIOSTORIE__ITALIA,892.0,179.57498108872107,4.967284387791733
4680,Dopopuntura - stop al prurito (9 ml)__DISTRIBUTORI__BULGARIA,190.0,44.444444397699186,4.2750000044963095
4681,Dopopuntura - stop al prurito (9 ml)__DISTRIBUTORI__ITALIA,897.0,14.395195890728214,62.31245526695109
4684,Dopopuntura - stop al prurito (9 ml)__DISTRIBUTORI__ROMANIA,142.0,0.0,inf
4685,Dopopuntura - stop al prurito (9 ml)__DISTRIBUTORI__SPAGNA,150.0,0.0,inf
4691,Dopopuntura - stop al prurito (9 ml)__GAS__ITALIA,189.0,52.607247025477704,3.592660910548451
4712,Eco Marsiglia - bucato a mano (200 g)__DISTRIBUTORI__REPUBBLICA CECA,456.0,0.0,inf
4713,Eco Marsiglia - bucato a mano (200 g)__DISTRIBUTORI__SPAGNA,164.0,0.0,inf
4717,Eco Marsiglia - bucato a mano (200 g)__GAS__ITALIA,1200.0,229.0875627157813,5.238171753081097
4718,Eco Marsiglia - bucato a mano (200 g)__LASAPONARIA E-COMMERCE__ITALIA,1686.0,0.00109222043467943,1543644.438858028
4722,Eco Marsiglia - bucato a mano (200 g)__NEGOZI AL DETTAGLIO__ITALIA,5590.0,1669.3708579156287,3.3485669008141525
4728,Eco Marsiglia - bucato a mano (200 g)__PRIVATE LABEL__ITALIA,118.0,7.674661516797069,15.37527091478113
4732,Eco-Bagnodoccia in polvere - energizzante e tonific (MANDARINO E VITAMIN) (25 g)__0__ITALIA,113.0,0.0,inf
4735,Eco-Bagnodoccia in polvere - energizzante e tonific (MANDARINO E VITAMIN) (25 g)__DISTRIBUTORI__ITALIA,1121.0,0.0,inf
4736,Eco-Bagnodoccia in polvere - energizzante e tonific (MANDARINO E VITAMIN) (25 g)__DISTRIBUTORI__REPUBBLICA CECA,241.0,0.0,inf
4737,Eco-Bagnodoccia in polvere - energizzante e tonific (MANDARINO E VITAMIN) (25 g)__DISTRIBUTORI__ROMANIA,117.0,0.0,inf
4738,Eco-Bagnodoccia in polvere - energizzante e tonific (MANDARINO E VITAMIN) (25 g)__DISTRIBUTORI__SPAGNA,111.0,0.0,inf
4744,Eco-Bagnodoccia in polvere - energizzante e tonific (MANDARINO E VITAMIN) (25 g)__GAS__ITALIA,355.0,100.38744513929994,3.536298782257022
4747,Eco-Bagnodoccia in polvere - energizzante e tonific (MANDARINO E VITAMIN) (25 g)__LASAPONARIA E-COMMERCE__ITALIA,1475.0,0.4162414053680014,3543.6167113070937
4754,Eco-Bagnodoccia in polvere - energizzante e tonific (MANDARINO E VITAMIN) (25 g)__PRIVATE LABEL__ITALIA,263.0,5.397874312848315e-77,4.872288326054444e+78
4757,Eco-Bagnodoccia in polvere - energizzante e tonific (MANDARINO E VITAMIN) (25 g)__STRUTTURA RICETTIVA__SVIZZERA,940.0,0.0,inf
4762,Eco-Bagnodoccia in polvere - vellutante e nutriente (CALENDULA & ROSA MO) (25 g)__DISTRIBUTORI__ITALIA,1241.0,120.0,10.341666666666667
4764,Eco-Bagnodoccia in polvere - vellutante e nutriente (CALENDULA & ROSA MO) (25 g)__DISTRIBUTORI__REPUBBLICA CECA,241.0,0.0,inf
4766,Eco-Bagnodoccia in polvere - vellutante e nutriente (CALENDULA & ROSA MO) (25 g)__DISTRIBUTORI__SPAGNA,111.0,0.0,inf
4773,Eco-Bagnodoccia in polvere - vellutante e nutriente (CALENDULA & ROSA MO) (25 g)__GAS__ITALIA,390.0,120.27335390823083,3.2426134910777655
4776,Eco-Bagnodoccia in polvere - vellutante e nutriente (CALENDULA & ROSA MO) (25 g)__LASAPONARIA E-COMMERCE__ITALIA,1830.0,4.648003858672421,393.71740119912266
4786,Eco-Bagnodoccia in polvere - vellutante e nutriente (CALENDULA & ROSA MO) (25 g)__PRIVATE LABEL__ITALIA,339.0,0.0041279638229543515,82122.81273273862
4789,Eco-Bagnodoccia in polvere - vellutante e nutriente (CALENDULA & ROSA MO) (25 g)__STRUTTURA RICETTIVA__SVIZZERA,940.0,0.0,inf
4802,Eco-Sapone mani in polvere - addolcente e nutriente (POMPELMO & MAND. DO (25g)__DISTRIBUTORI__ITALIA,1121.0,60.0,18.683333333333334
4803,Eco-Sapone mani in polvere - addolcente e nutriente (POMPELMO & MAND. DO (25g)__DISTRIBUTORI__REPUBBLICA CECA,301.0,0.0,inf
4804,Eco-Sapone mani in polvere - addolcente e nutriente (POMPELMO & MAND. DO (25g)__DISTRIBUTORI__ROMANIA,116.0,0.0,inf
4805,Eco-Sapone mani in polvere - addolcente e nutriente (POMPELMO & MAND. DO (25g)__DISTRIBUTORI__SPAGNA,117.0,0.0,inf
4815,Eco-Sapone mani in polvere - addolcente e nutriente (POMPELMO & MAND. DO (25g)__LASAPONARIA E-COMMERCE__ITALIA,1964.0,0.12680845845330324,15487.925836770864
4823,Eco-Sapone mani in polvere - addolcente e nutriente (POMPELMO & MAND. DO (25g)__PRIVATE LABEL__ITALIA,333.0,0.05123602866300718,6499.332768162585
4825,Eco-Sapone mani in polvere - addolcente e nutriente (POMPELMO & MAND. DO (25g)__STRUTTURA RICETTIVA__ITALIA,269.0,4.058182782603148,66.28582654117126
4826,Eco-Sapone mani in polvere - addolcente e nutriente (POMPELMO & MAND. DO (25g)__STRUTTURA RICETTIVA__SVIZZERA,940.0,0.0,inf
4839,Eco-Sapone mani in polvere - rinfrescante e igienizzante (TEA TREE & LAV (25 g)__DISTRIBUTORI__ITALIA,1061.0,0.0,inf
4840,Eco-Sapone mani in polvere - rinfrescante e igienizzante (TEA TREE & LAV (25 g)__DISTRIBUTORI__REPUBBLICA CECA,301.0,0.0,inf
4841,Eco-Sapone mani in polvere - rinfrescante e igienizzante (TEA TREE & LAV (25 g)__DISTRIBUTORI__ROMANIA,116.0,0.0,inf
4850,Eco-Sapone mani in polvere - rinfrescante e igienizzante (TEA TREE & LAV (25 g)__LASAPONARIA E-COMMERCE__ITALIA,1615.0,6.0269567474502015e-05,26796276.589893416
4858,Eco-Sapone mani in polvere - rinfrescante e igienizzante (TEA TREE & LAV (25 g)__PRIVATE LABEL__ITALIA,355.0,0.068576406500865,5176.7075312632805
4860,Eco-Sapone mani in polvere - rinfrescante e igienizzante (TEA TREE & LAV (25 g)__STRUTTURA RICETTIVA__ITALIA,142.0,3.5980811339120264,39.465480269926545
4865,Eco-Shampoo in polvere - lucidante e seboregolatore (TEA TREE) (25 g)__DISTRIBUTORI__ITALIA,881.0,60.0,14.683333333333334
4873,Eco-Shampoo in polvere - lucidante e seboregolatore (TEA TREE) (25 g)__GAS__ITALIA,209.0,64.67269235869132,3.231657634428337
